"('conv1', 22.188, 8.215785387437792e-08, 0)","('bn1', 26.126000000000005, 2.9636711821622155e-07, 0)","('layer1.0.conv1', 22.498, 1.0070505663861701e-08, 0)","('layer1.0.bn1', 28.852, 2.739922624459723e-07, 0)","('layer1.0.conv2', 27.037999999999993, 6.683261335820134e-09, 0)","('layer1.0.bn2', 26.12799999999999, 2.9310949113278185e-07, 0)","('layer2.0.conv1', 25.413999999999998, 9.605710574396651e-09, 0)","('layer2.0.bn1', 29.612000000000002, 3.192306635944988e-07, 0)","('layer2.0.conv2', 25.956, 2.9722680019403915e-09, 0)","('layer2.0.bn2', 29.71, 6.513042502570897e-07, 0)","('layer3.0.conv1', 24.676000000000002, 1.9923714350170462e-09, 0)","('layer3.0.bn1', 28.894, 6.774023316102101e-07, 0)","('layer3.0.conv2', 24.962, 1.9682734873640574e-09, 0)","('layer3.0.bn2', 30.231999999999996, 5.136864366748341e-07, 0)","('layer4.0.conv1', 25.9, 1.3248786330223087e-09, 0)","('layer4.0.bn1', 30.224000000000007, 1.3810681857285093e-07, 0)","('layer4.0.conv2', 18.746000000000002, 2.36069402103567e-09, 0)","('layer4.0.bn2', 25.162, 9.173858981128434e-07, 0)","('avgpool', 23.308, 1.3478798872834886e-06, 0)"
"('conv1', 21.904, 1.0615255418815652e-07, 0)","('bn1', 27.016000000000005, 2.882489168488973e-07, 0)","('layer1.0.conv1', 22.934, 1.663109567289212e-08, 0)","('layer1.0.bn1', 28.874000000000002, 2.880443830508739e-07, 0)","('layer1.0.conv2', 25.809999999999995, 5.751003281511656e-09, 0)","('layer1.0.bn2', 26.177999999999994, 3.0481444056204056e-07, 0.5)","('layer2.0.conv1', 26.054000000000006, 7.900410700676728e-09, 0)","('layer2.0.bn1', 29.424000000000003, 3.207558645633981e-07, 0)","('layer2.0.conv2', 26.066000000000006, 1.5295689199774635e-09, 0)","('layer2.0.bn2', 29.753999999999998, 6.48302405513823e-07, 0)","('layer3.0.conv1', 25.247999999999998, 1.893310083369214e-09, 0)","('layer3.0.bn1', 29.235999999999997, 6.740936044370755e-07, 0)","('layer3.0.conv2', 24.669999999999998, 1.5826525592274252e-09, 0)","('layer3.0.bn2', 30.502, 5.094182009586803e-07, 0)","('layer4.0.conv1', 26.314000000000004, 3.299258314655162e-09, 0)","('layer4.0.bn1', 30.34, 1.4528128158053735e-07, 0)","('layer4.0.conv2', 16.402, 1.869365597258366e-09, 0)","('layer4.0.bn2', 24.898000000000007, 8.164212665476954e-07, 0)","('avgpool', 22.166, 1.3299323248371365e-06, 0)"
"('conv1', 22.043999999999997, 1.3014725450193513e-07, 0)","('bn1', 26.614000000000004, 2.902784671907284e-07, 0)","('layer1.0.conv1', 22.788, 2.319168568192254e-08, 0)","('layer1.0.bn1', 29.208, 2.6997737084457187e-07, 0)","('layer1.0.conv2', 25.898000000000003, 5.9037813573013405e-09, 0)","('layer1.0.bn2', 26.07399999999999, 3.194456273486139e-07, 0)","('layer2.0.conv1', 26.044, 9.766495991061674e-09, 0)","('layer2.0.bn1', 29.354000000000003, 3.253314674700959e-07, 0)","('layer2.0.conv2', 26.044, 7.1838057183413165e-09, 0)","('layer2.0.bn2', 29.816000000000003, 6.272894923109561e-07, 0)","('layer3.0.conv1', 27.630000000000003, 2.5331225883246593e-08, 0)","('layer3.0.bn1', 29.293999999999997, 5.285096088191494e-07, 0)","('layer3.0.conv2', 30.602000000000004, 2.9162582690332785e-08, 0)","('layer3.0.bn2', 30.716000000000005, 3.984440723386796e-07, 0)","('layer4.0.conv1', 32, 1.7078513628803194e-08, 0)","('layer4.0.bn1', 30.966, 8.46969272934075e-08, 0)","('layer4.0.conv2', 32, 3.149739658579165e-08, 0)","('layer4.0.bn2', 26.018, 5.294691557835903e-07, 0)","('avgpool', 32, 1.110936167866748e-06, 0)"
"('conv1', 22.999999999999996, 8.215785387437792e-08, 0)","('bn1', 26.238000000000007, 2.9636711821622155e-07, 0)","('layer1.0.conv1', 23.492, 2.4831833184180148e-08, 0)","('layer1.0.bn1', 28.804, 2.639550334424712e-07, 0)","('layer1.0.conv2', 26.287999999999997, 9.6889361329886e-09, 0)","('layer1.0.bn2', 26.865999999999993, 2.9018325377546715e-07, 0)","('layer2.0.conv1', 26.836000000000002, 8.855378629959888e-09, 0)","('layer2.0.bn1', 29.496000000000002, 3.177054626255995e-07, 0)","('layer2.0.conv2', 26.784000000000002, 7.089238552907772e-09, 0)","('layer2.0.bn2', 29.732, 6.332931817974895e-07, 0)","('layer3.0.conv1', 27.601999999999997, 2.5950359331045552e-08, 0)","('layer3.0.bn1', 29.336, 5.252008816460148e-07, 0)","('layer3.0.conv2', 31.078000000000003, 3.050154424636276e-08, 0)","('layer3.0.bn2', 30.716000000000005, 3.984440723386796e-07, 0)","('layer4.0.conv1', 32, 1.7078513628803194e-08, 0)","('layer4.0.bn1', 30.966, 8.46969272934075e-08, 0)","('layer4.0.conv2', 32, 3.149739658579165e-08, 0)","('layer4.0.bn2', 26.018, 5.294691557835903e-07, 0)","('avgpool', 32, 1.110936167866748e-06, 0)"
"('conv1', 22.974, 9.415520403126721e-08, 0)","('bn1', 26.816000000000006, 2.9230801753255943e-07, 0)","('layer1.0.conv1', 23.472, 1.8271243175149728e-08, 0)","('layer1.0.bn1', 28.960000000000004, 2.840294914494734e-07, 0)","('layer1.0.conv2', 26.252, 6.530483260030449e-09, 0)","('layer1.0.bn2', 26.602, 2.960357284900965e-07, 0)","('layer2.0.conv1', 25.47, 8.704337784001832e-09, 0)","('layer2.0.bn1', 29.466, 3.207558645633981e-07, 0)","('layer2.0.conv2', 25.804, 3.906943474248692e-09, 0)","('layer2.0.bn2', 29.623999999999995, 6.633116292301565e-07, 0)","('layer3.0.conv1', 24.915999999999997, 1.9106458199075843e-09, 0)","('layer3.0.bn1', 29.55199999999999, 6.707848772639407e-07, 0)","('layer3.0.conv2', 25.206, 2.9724946543865357e-09, 0)","('layer3.0.bn2', 30.37, 5.115523188167572e-07, 0)","('layer4.0.conv1', 27.514, 3.6227150121703747e-09, 0)","('layer4.0.bn1', 30.382, 1.4448411902412775e-07, 0)","('layer4.0.conv2', 19.039999999999992, 1.3159258444375162e-09, 0)","('layer4.0.bn2', 25.415999999999997, 8.164212665476954e-07, 0)","('avgpool', 23.578, 1.2940371999444322e-06, 0)"
"('conv1', 22.844, 9.15157869967516e-08, 0)","('bn1', 26.300000000000004, 2.9230801753255943e-07, 0)","('layer1.0.conv1', 22.646, 1.4990948170634514e-08, 0)","('layer1.0.bn1', 29.167999999999992, 2.7599970824667255e-07, 0)","('layer1.0.conv2', 26.408, 8.242221292857719e-09, 0)","('layer1.0.bn2', 26.395999999999997, 3.077406779193552e-07, 0)","('layer2.0.conv1', 26.805999999999997, 9.176949463289928e-09, 0)","('layer2.0.bn1', 29.638, 3.1312985971890155e-07, 0)","('layer2.0.conv2', 25.384000000000004, 3.4473030655135528e-09, 0)","('layer2.0.bn2', 29.664, 6.543060950003564e-07, 0)","('layer3.0.conv1', 24.121999999999996, 3.832436041875551e-09, 0)","('layer3.0.bn1', 29.462, 6.707848772639407e-07, 0)","('layer3.0.conv2', 24.875999999999998, 1.6335330983565644e-09, 0)","('layer3.0.bn2', 30.48399999999999, 5.115523188167572e-07, 0)","('layer4.0.conv1', 27.013999999999996, 3.3535990398377183e-09, 0)","('layer4.0.bn1', 30.516, 1.2535221767029724e-07, 0)","('layer4.0.conv2', 23.227999999999994, 3.150527638126733e-09, 0)","('layer4.0.bn2', 26.432, 8.908162582272781e-07, 0)","('avgpool', 24.203999999999997, 1.3478798872834886e-06, 0)"
"('conv1', 22.816000000000006, 7.016050371748863e-08, 0)","('bn1', 26.75200000000001, 2.9027846719072834e-07, 0)","('layer1.0.conv1', 23.188000000000002, 8.666539401929188e-09, 0)","('layer1.0.bn1', 29.136000000000003, 2.6997737084457187e-07, 0)","('layer1.0.conv2', 26.521999999999995, 6.3683514244985386e-09, 0)","('layer1.0.bn2', 27.125999999999998, 2.8140454170352315e-07, 0)","('layer2.0.conv1', 25.668000000000006, 6.56053222846822e-09, 0)","('layer2.0.bn1', 29.498, 3.146550606878009e-07, 0)","('layer2.0.conv2', 26.950000000000003, 7.639047654265594e-09, 0)","('layer2.0.bn2', 29.839999999999996, 6.272894923109561e-07, 0)","('layer3.0.conv1', 28.179999999999996, 2.5950359331045552e-08, 0)","('layer3.0.bn1', 29.821999999999996, 5.2189215447288e-07, 0)","('layer3.0.conv2', 30.600000000000005, 2.949732307934028e-08, 0)","('layer3.0.bn2', 30.716000000000005, 3.984440723386796e-07, 0)","('layer4.0.conv1', 32, 1.7078513628803194e-08, 0)","('layer4.0.bn1', 30.966, 8.46969272934075e-08, 0)","('layer4.0.conv2', 32, 3.149739658579165e-08, 0)","('layer4.0.bn2', 26.018, 5.294691557835903e-07, 0)","('avgpool', 32, 1.110936167866748e-06, 0)"
"('conv1', 24.119999999999997, 7.016050371748863e-08, 0)","('bn1', 26.232000000000006, 2.9636711821622155e-07, 0)","('layer1.0.conv1', 23.081999999999997, 1.8271243175149728e-08, 0)","('layer1.0.bn1', 27.40799999999999, 2.639550334424712e-07, 0)","('layer1.0.conv2', 26.171999999999997, 5.036999621188438e-09, 0)","('layer1.0.bn2', 27.277999999999995, 2.989619658474112e-07, 0)","('layer2.0.conv1', 26.206, 5.956368844636016e-09, 0)","('layer2.0.bn1', 29.360000000000003, 3.268566684389953e-07, 0)","('layer2.0.conv2', 26.23, 7.2057980823956315e-09, 0)","('layer2.0.bn2', 29.798000000000002, 6.513042502570897e-07, 0)","('layer3.0.conv1', 23.59, 2.529779267706543e-09, 0)","('layer3.0.bn1', 29.201999999999998, 6.774023316102101e-07, 0)","('layer3.0.conv2', 25.40600000000001, 1.6335330983565644e-09, 0)","('layer3.0.bn2', 30.398, 5.115523188167572e-07, 0)","('layer4.0.conv1', 28.582000000000008, 3.95328775703092e-09, 0)","('layer4.0.bn1', 30.477999999999998, 1.4448411902412775e-07, 0)","('layer4.0.conv2', 25.36000000000001, 5.739735727956941e-09, 0)","('layer4.0.bn2', 27.845999999999997, 8.642466183417127e-07, 0)","('avgpool', 25.598000000000003, 1.3568536685066648e-06, 0)"
"('conv1', 21.131999999999994, 1.4214460465882442e-07, 0)","('bn1', 26.742000000000008, 2.882489168488973e-07, 0.5)","('layer1.0.conv1', 21.904, 2.8112128188695358e-08, 0)","('layer1.0.bn1', 28.668, 2.679699250438716e-07, 0)","('layer1.0.conv2', 26.044000000000004, 3.565341421744961e-09, 0)","('layer1.0.bn2', 26.095999999999997, 3.106669152766699e-07, 0)","('layer2.0.conv1', 25.827999999999996, 2.0495268339436733e-08, 0)","('layer2.0.bn1', 29.266000000000002, 3.283818694078946e-07, 0)","('layer2.0.conv2', 26.322000000000003, 2.8974939641557293e-09, 0)","('layer2.0.bn2', 29.654000000000003, 6.543060950003564e-07, 0)","('layer3.0.conv1', 24.366, 4.369843874565048e-09, 0)","('layer3.0.bn1', 28.885999999999996, 6.774023316102101e-07, 0)","('layer3.0.conv2', 24.456, 2.637754265379043e-09, 0)","('layer3.0.bn2', 30.295999999999996, 5.115523188167572e-07, 0)","('layer4.0.conv1', 26.792, 2.652344919624738e-09, 0)","('layer4.0.bn1', 30.363999999999994, 1.3810681857285093e-07, 0)","('layer4.0.conv2', 18.553999999999988, 2.58967160721113e-09, 0)","('layer4.0.bn2', 24.919999999999995, 8.961301862043912e-07, 0)","('avgpool', 23.860000000000003, 1.2850634187212564e-06, 0.5)"
"('conv1', 21.894000000000002, 7.016050371748863e-08, 0)","('bn1', 26.450000000000003, 2.9027846719072834e-07, 0)","('layer1.0.conv1', 22.017999999999997, 1.8271243175149728e-08, 0)","('layer1.0.bn1', 29.157999999999998, 2.820220456487732e-07, 0)","('layer1.0.conv2', 26.21, 5.816479599707233e-09, 0.5)","('layer1.0.bn2', 26.083999999999993, 3.077406779193552e-07, 0)","('layer2.0.conv1', 25.4, 5.951496559282531e-09, 0)","('layer2.0.bn1', 29.500000000000004, 3.192306635944988e-07, 0)","('layer2.0.conv2', 26.124000000000002, 1.7604887425477504e-09, 0)","('layer2.0.bn2', 29.711999999999996, 6.543060950003564e-07, 0)","('layer3.0.conv1', 25.777999999999995, 2.5124435311681725e-09, 0)","('layer3.0.bn1', 29.191999999999997, 6.774023316102101e-07, 0)","('layer3.0.conv2', 25.320000000000007, 1.2987927093490716e-09, 0)","('layer3.0.bn2', 30.318, 5.115523188167572e-07, 0)","('layer4.0.conv1', 25.676000000000002, 1.550651407887927e-09, 0)","('layer4.0.bn1', 30.446, 1.4687560669335655e-07, 0)","('layer4.0.conv2', 16.694000000000003, 4.056240600448291e-09, 0)","('layer4.0.bn2', 23.535999999999994, 9.067580421586172e-07, 0)","('avgpool', 21.807999999999996, 1.249168293828552e-06, 0)"
