"('conv1', 23.804000000000002, 1.3022321674119061e-08, 0)","('bn1', 23.34733333333334, 1.8327136079670806e-07, 0)","('layer1.0.conv1', 22.582666666666668, 3.392578382045032e-09, 0)","('layer1.0.bn1', 28.544000000000004, 1.210937084534736e-07, 0)","('layer1.0.conv2', 24.387333333333338, 8.362754242827788e-10, 0)","('layer1.0.bn2', 25.710666666666672, 1.3738753107463708e-07, 0)","('layer2.0.conv1', 24.599333333333334, 2.4866863257153047e-09, 0)","('layer2.0.bn1', 29.325999999999997, 1.0481970064574852e-07, 0)","('layer2.0.conv2', 24.640666666666668, 1.8630507433954334e-09, 0)","('layer2.0.bn2', 29.384666666666664, 1.516787506730503e-07, 0.5)","('layer3.0.conv1', 24.953333333333333, 1.2188401842144621e-09, 0)","('layer3.0.bn1', 28.985333333333333, 9.640217762431954e-08, 0)","('layer3.0.conv2', 24.75933333333334, 8.573186545011895e-10, 0)","('layer3.0.bn2', 30.531999999999993, 1.4975456445851404e-07, 0)","('layer4.0.conv1', 26.426000000000002, 1.2887559038972542e-09, 0)","('layer4.0.bn1', 30.223999999999997, 8.45769942208992e-08, 0)","('layer4.0.conv2', 15.76533333333333, 1.4868200181202463e-09, 0)","('layer4.0.bn2', 24.188000000000002, 2.740751921855715e-07, 0)","('avgpool', 22.566, 4.493852211204486e-07, 0)"
"('conv1', 26.731333333333332, 2.5589646566853244e-08, 0)","('bn1', 23.338, 1.8327136079670806e-07, 0)","('layer1.0.conv1', 21.69066666666667, 3.210973347126535e-09, 0)","('layer1.0.bn1', 28.382666666666665, 1.2188479143191623e-07, 0)","('layer1.0.conv2', 24.090000000000003, 7.453588833110798e-10, 0.5)","('layer1.0.bn2', 26.354666666666667, 1.3148638505420723e-07, 0)","('layer2.0.conv1', 26.17733333333333, 5.955137751698203e-09, 0)","('layer2.0.bn1', 29.252666666666663, 1.0430230244916552e-07, 0)","('layer2.0.conv2', 26.58599999999999, 1.4553314317709008e-09, 0)","('layer2.0.bn2', 29.517999999999997, 1.5027980133244356e-07, 0)","('layer3.0.conv1', 25.93533333333334, 1.7020529502891191e-09, 0)","('layer3.0.bn1', 29.290000000000003, 9.134096966669555e-08, 0)","('layer3.0.conv2', 26.272000000000002, 1.172397132500514e-09, 0)","('layer3.0.bn2', 30.511999999999993, 1.4975456445851404e-07, 0)","('layer4.0.conv1', 24.098, 9.521785650122185e-10, 0)","('layer4.0.bn1', 30.057999999999996, 8.775219226198614e-08, 0)","('layer4.0.conv2', 14.7, 3.550033461376892e-10, 0)","('layer4.0.bn2', 22.243333333333332, 2.982826143364137e-07, 0)","('avgpool', 19.902666666666665, 4.6614323822658556e-07, 0)"
"('conv1', 24.32266666666667, 6.79880248046377e-09, 0)","('bn1', 24.60866666666667, 1.8205810383822402e-07, 0)","('layer1.0.conv1', 22.412666666666667, 2.062444207371707e-09, 0)","('layer1.0.bn1', 28.03933333333333, 1.2188479143191623e-07, 0)","('layer1.0.conv2', 25.808000000000003, 1.6270925780797072e-09, 0)","('layer1.0.bn2', 26.365999999999996, 1.3591224456952962e-07, 0)","('layer2.0.conv1', 25.564666666666668, 3.88786053366251e-09, 0)","('layer2.0.bn1', 29.555999999999994, 1.0326750605599954e-07, 0)","('layer2.0.conv2', 26.308666666666674, 2.0618768274592486e-09, 0)","('layer2.0.bn2', 29.437333333333328, 1.5097927600274694e-07, 0)","('layer3.0.conv1', 25.318666666666672, 1.5214717169934976e-09, 0)","('layer3.0.bn1', 28.806, 9.640217762431954e-08, 0)","('layer3.0.conv2', 24.81933333333333, 5.301017651315004e-10, 0)","('layer3.0.bn2', 30.415999999999993, 1.5095814063412642e-07, 0)","('layer4.0.conv1', 25.219333333333335, 1.0618526941016175e-09, 0)","('layer4.0.bn1', 30.59533333333333, 8.503059394105447e-08, 0)","('layer4.0.conv2', 14.133333333333335, 5.838418491192793e-10, 0)","('layer4.0.bn2', 24.30933333333333, 2.629025358082597e-07, 0)","('avgpool', 22.589333333333332, 4.996592724388594e-07, 0)"
"('conv1', 26.204, 5.793102698161317e-08, 0)","('bn1', 24.386, 1.8084484687974e-07, 0)","('layer1.0.conv1', 23.410666666666664, 2.445287253956649e-09, 0)","('layer1.0.bn1', 28.412666666666667, 1.1792937653970312e-07, 0)","('layer1.0.conv2', 26.243333333333332, 2.482962084468454e-09, 0)","('layer1.0.bn2', 25.690666666666672, 1.4181339058995944e-07, 0)","('layer2.0.conv1', 25.032000000000004, 2.023361577105081e-09, 0)","('layer2.0.bn1', 29.27666666666666, 1.0481970064574852e-07, 0)","('layer2.0.conv2', 25.55066666666667, 9.43920542128277e-10, 0)","('layer2.0.bn2', 29.468666666666664, 1.5097927600274694e-07, 0)","('layer3.0.conv1', 24.591999999999995, 8.407170493026356e-10, 0)","('layer3.0.bn1', 29.001333333333335, 9.589605682855714e-08, 0)","('layer3.0.conv2', 25.046000000000006, 8.451802431308247e-10, 0)","('layer3.0.bn2', 30.488666666666663, 1.4855098828290162e-07, 0)","('layer4.0.conv1', 25.21, 8.248479197845886e-10, 0)","('layer4.0.bn1', 29.891999999999996, 8.548419366120976e-08, 0)","('layer4.0.conv2', 13.309999999999999, 6.054995742387189e-10, 0)","('layer4.0.bn2', 22.883999999999997, 2.8338573916666464e-07, 0)","('avgpool', 19.622666666666664, 4.6279163480535816e-07, 0)"
"('conv1', 24.833333333333332, 1.098268092997992e-08, 0)","('bn1', 24.713333333333328, 1.8084484687974e-07, 0)","('layer1.0.conv1', 23.337333333333333, 6.257029689570323e-09, 0)","('layer1.0.bn1', 28.950666666666667, 1.1872045951814573e-07, 0)","('layer1.0.conv2', 24.320000000000007, 8.472481102621205e-10, 0)","('layer1.0.bn2', 26.648666666666667, 1.3443695806442216e-07, 0)","('layer2.0.conv1', 25.898666666666667, 3.669756008235304e-09, 0)","('layer2.0.bn1', 29.473999999999997, 1.0068051507308457e-07, 0)","('layer2.0.conv2', 25.41133333333334, 1.2580154192316212e-09, 0)","('layer2.0.bn2', 29.49666666666666, 1.5237822534335366e-07, 0)","('layer3.0.conv1', 25.58266666666667, 6.119143080367286e-10, 0)","('layer3.0.bn1', 28.64, 9.690829842008195e-08, 0)","('layer3.0.conv2', 24.802000000000003, 4.5501702051195817e-10, 0)","('layer3.0.bn2', 30.69199999999999, 1.4915277637070783e-07, 0)","('layer4.0.conv1', 24.248666666666665, 6.975172745569583e-10, 0)","('layer4.0.bn1', 30.088, 8.684499282167559e-08, 0)","('layer4.0.conv2', 15.767333333333335, 6.028639780601627e-10, 0)","('layer4.0.bn2', 21.733333333333334, 2.9642050494019506e-07, 0)","('avgpool', 19.93, 4.594400313841308e-07, 0)"
"('conv1', 24.48266666666667, 5.177549581276256e-09, 0)","('bn1', 24.558, 1.7235204817035182e-07, 0)","('layer1.0.conv1', 25.2, 4.784556433474388e-09, 0)","('layer1.0.bn1', 28.456666666666674, 1.210937084534736e-07, 0)","('layer1.0.conv2', 25.402666666666676, 6.622799751817684e-10, 0)","('layer1.0.bn2', 26.88733333333333, 1.2558523903377741e-07, 0)","('layer2.0.conv1', 27.01266666666667, 6.000527071854676e-09, 0)","('layer2.0.bn1', 29.014666666666663, 1.0947628441499545e-07, 0)","('layer2.0.conv2', 24.35466666666667, 1.213971666432674e-09, 0)","('layer2.0.bn2', 29.597333333333328, 1.4818137732153345e-07, 0)","('layer3.0.conv1', 24.514000000000003, 1.4007516660058163e-09, 0)","('layer3.0.bn1', 29.04133333333333, 9.690829842008195e-08, 0)","('layer3.0.conv2', 24.45533333333333, 8.914796122149308e-10, 0)","('layer3.0.bn2', 30.695333333333327, 1.4794920019509544e-07, 0)","('layer4.0.conv1', 26.546000000000003, 8.244234843004962e-10, 0)","('layer4.0.bn1', 30.251333333333335, 8.63913931015203e-08, 0)","('layer4.0.conv2', 18.82466666666667, 5.350260242468922e-10, 0)","('layer4.0.bn2', 24.982, 2.6104042641204105e-07, 0.5)","('avgpool', 23.403333333333332, 4.426820142779939e-07, 0.5)"
"('conv1', 25.326666666666664, 1.8565960619727976e-08, 0)","('bn1', 23.803333333333335, 1.8205810383822402e-07, 0)","('layer1.0.conv1', 24.491999999999994, 3.4279177401913336e-09, 0)","('layer1.0.bn1', 28.876, 1.1872045951814573e-07, 0.5)","('layer1.0.conv2', 25.760666666666673, 1.6012283896998266e-09, 0)","('layer1.0.bn2', 26.297333333333338, 1.329616715593147e-07, 0)","('layer2.0.conv1', 26.162666666666674, 4.232112000823287e-09, 0)","('layer2.0.bn1', 29.230666666666664, 1.058544970389145e-07, 0)","('layer2.0.conv2', 25.949333333333335, 6.074262707443268e-10, 0)","('layer2.0.bn2', 29.644666666666666, 1.4678242798092674e-07, 0)","('layer3.0.conv1', 26.060666666666666, 1.9152252717301753e-09, 0)","('layer3.0.bn1', 28.012000000000004, 9.690829842008195e-08, 0)","('layer3.0.conv2', 24.169333333333334, 4.671554318823229e-10, 0)","('layer3.0.bn2', 30.473999999999993, 1.5095814063412642e-07, 0)","('layer4.0.conv1', 24.574666666666673, 1.380179307170693e-09, 0)","('layer4.0.bn1', 30.42866666666666, 8.548419366120976e-08, 0)","('layer4.0.conv2', 11.936, 4.4094669978625833e-10, 0)","('layer4.0.bn2', 24.814, 2.647646452044783e-07, 0)","('avgpool', 21.244666666666664, 5.030108758600868e-07, 0)"
"('conv1', 25.177999999999997, 9.099935627697661e-09, 0)","('bn1', 24.997333333333334, 1.8205810383822402e-07, 0)","('layer1.0.conv1', 24.35133333333333, 6.993266317618289e-09, 0)","('layer1.0.bn1', 28.962, 1.2030262547503098e-07, 0)","('layer1.0.conv2', 25.810666666666666, 2.316804268209832e-09, 0)","('layer1.0.bn2', 26.86933333333334, 1.226346660235625e-07, 0)","('layer2.0.conv1', 26.08866666666667, 1.1149857022852903e-09, 0)","('layer2.0.bn1', 29.51466666666666, 1.0275010785941654e-07, 0)","('layer2.0.conv2', 25.532000000000004, 1.7656511300629057e-09, 0)","('layer2.0.bn2', 29.757333333333335, 1.4398452929971328e-07, 0)","('layer3.0.conv1', 25.478666666666662, 6.006071958230065e-10, 0)","('layer3.0.bn1', 28.60066666666667, 9.994502319465635e-08, 0)","('layer3.0.conv2', 25.628666666666664, 8.840231595159924e-10, 0)","('layer3.0.bn2', 30.541333333333327, 1.5035635254632022e-07, 0)","('layer4.0.conv1', 24.212, 2.516902420666157e-10, 0)","('layer4.0.bn1', 30.02466666666666, 8.503059394105447e-08, 0)","('layer4.0.conv2', 14.028666666666666, 4.771574994568558e-10, 0)","('layer4.0.bn2', 22.764666666666663, 2.8338573916666464e-07, 0)","('avgpool', 20.185333333333332, 4.6279163480535816e-07, 0)"
"('conv1', 25.992666666666665, 1.5689544185685614e-08, 0)","('bn1', 23.43, 1.8327136079670806e-07, 0)","('layer1.0.conv1', 22.570000000000004, 2.44528725395665e-09, 0)","('layer1.0.bn1', 28.198, 1.2188479143191623e-07, 0)","('layer1.0.conv2', 23.928000000000004, 1.627092578079707e-09, 0)","('layer1.0.bn2', 25.282000000000007, 1.4033810408485198e-07, 0)","('layer2.0.conv1', 24.016666666666666, 1.2334695120443948e-09, 0)","('layer2.0.bn1', 29.169999999999995, 1.0481970064574852e-07, 0)","('layer2.0.conv2', 24.87333333333333, 1.3209350660872588e-09, 0)","('layer2.0.bn2', 29.55466666666666, 1.5097927600274694e-07, 0)","('layer3.0.conv1', 24.01733333333333, 9.69418591264708e-10, 0)","('layer3.0.bn1', 28.671333333333337, 9.741441921584435e-08, 0)","('layer3.0.conv2', 24.738, 1.21869650158462e-09, 0)","('layer3.0.bn2', 30.58333333333332, 1.4975456445851404e-07, 0)","('layer4.0.conv1', 24.857333333333333, 5.525301131910967e-10, 0)","('layer4.0.bn1', 29.841333333333324, 8.820579198214141e-08, 0)","('layer4.0.conv2', 11.830666666666666, 4.409466997862584e-10, 0)","('layer4.0.bn2', 22.4, 2.5545409822338516e-07, 0.5)","('avgpool', 21.112666666666666, 4.426820142779939e-07, 0.5)"
"('conv1', 24.900666666666666, 1.870716651739914e-08, 0)","('bn1', 24.236, 1.8205810383822402e-07, 0)","('layer1.0.conv1', 21.944, 2.062444207371707e-09, 0)","('layer1.0.bn1', 28.432666666666673, 1.2030262547503098e-07, 0)","('layer1.0.conv2', 24.637333333333334, 1.499339162748786e-09, 0)","('layer1.0.bn2', 26.180000000000003, 1.3886281757974454e-07, 0)","('layer2.0.conv1', 24.97533333333333, 2.1459716886965905e-09, 0)","('layer2.0.bn1', 29.375999999999998, 1.0430230244916552e-07, 0)","('layer2.0.conv2', 25.245333333333342, 5.27140801356533e-10, 0)","('layer2.0.bn2', 29.665999999999997, 1.4818137732153345e-07, 0)","('layer3.0.conv1', 24.487333333333336, 4.393145657154988e-10, 0)","('layer3.0.bn1', 28.76066666666667, 9.437769444126995e-08, 0)","('layer3.0.conv2', 25.085333333333335, 1.2474818771200562e-09, 0)","('layer3.0.bn2', 30.551333333333325, 1.5035635254632022e-07, 0)","('layer4.0.conv1', 25.450666666666674, 4.306322421598454e-10, 0)","('layer4.0.bn1', 30.217333333333332, 8.684499282167559e-08, 0)","('layer4.0.conv2', 11.593333333333332, 1.0191735831338316e-09, 0)","('layer4.0.bn2', 22.994, 2.9455839554397643e-07, 0)","('avgpool', 21.501999999999995, 4.8625285875395e-07, 0)"
