layer,20.96133333333333,5.848314080891822e-08,0
layer,28.328666666666663,1.6588216185336934e-07,0
layer,21.52133333333333,7.901263410894899e-09,0
layer,28.135333333333325,7.473292986477545e-08,0
layer,25.669999999999998,2.8386796366703482e-09,0
layer,25.20066666666667,1.400885293577125e-07,0
layer,24.179333333333332,2.43870230135346e-09,0
layer,29.282666666666668,1.2480192088126688e-07,0
layer,24.248000000000005,2.3058007323521052e-09,0
layer,29.568666666666672,1.1773803366862316e-07,0
layer,22.692666666666664,1.4017408364856646e-09,0
layer,29.101333333333333,1.1630914643889507e-07,0
layer,24.578,1.1097025629851489e-09,0
layer,29.78666666666667,1.4760456586906611e-07,0
layer,27.70666666666667,1.2296229193680116e-09,0
layer,30.14733333333333,5.549452126530619e-08,0
layer,22.667333333333332,9.92110657121733e-10,0
layer,25.446666666666665,2.3944256715185477e-07,0
layer,24.29266666666667,3.6442141145364285e-07,0
0.49351695854988487
layer,21.084,1.4264827782365815e-08,0
layer,27.860666666666667,1.7016774745425207e-07,0
layer,20.356,4.723461148144755e-09,0
layer,27.396000000000004,7.602798580660925e-08,0
layer,24.523999999999997,1.3202036470374867e-09,0
layer,25.349333333333334,1.290115018614516e-07,0
layer,24.128,2.43870230135346e-09,0
layer,29.152666666666665,1.2304109966656444e-07,0
layer,23.72600000000001,1.7782916680112577e-09,0
layer,29.516666666666666,1.1773803366862316e-07,0
layer,21.962000000000003,1.4017408364856646e-09,0
layer,29.03733333333333,1.1743606021470137e-07,0
layer,24.60666666666667,1.2080978957556e-09,0
layer,29.973333333333333,1.463474795120419e-07,0
layer,26.960666666666665,6.799043424052795e-10,0
layer,30.224000000000004,5.712502501628477e-08,0
layer,18.942,5.891895513665685e-10,0
layer,26.076666666666668,2.263007034052862e-07,0
layer,24.89,3.6179177947859803e-07,0
0.4857675533918354
layer,20.666,3.390955031629551e-08,0
layer,27.38466666666666,1.6909635105403138e-07,0
layer,21.478666666666673,4.761675225987951e-09,0
layer,27.562666666666665,7.861809769027687e-08,0
layer,24.72066666666667,1.6877328674581797e-09,0
layer,25.64,1.290115018614516e-07,0
layer,24.313999999999993,1.0706191781031913e-09,0
layer,29.077333333333332,1.2421498047636607e-07,0
layer,25.197333333333333,2.3934844612692056e-09,0
layer,29.672000000000004,1.1720083734884006e-07,0
layer,23.13133333333334,1.4017408364856644e-09,0
layer,29.187333333333335,1.1518223266308876e-07,0
layer,24.516666666666666,1.3064932285260512e-09,0
layer,29.906000000000002,1.4760456586906611e-07,0
layer,27.913999999999998,6.186884652379374e-10,0
layer,30.652,5.516842051511048e-08,0
layer,23.18599999999999,9.71574290777729e-10,0
layer,26.518,2.1644430559535976e-07,0
layer,26.272000000000013,3.460139876283291e-07,0
0.49699821334350625
layer,23.206,1.1800393803019298e-08,0
layer,27.28,1.7016774745425207e-07,0
layer,21.319333333333333,4.0074500053985184e-09,0
layer,27.708666666666666,7.602798580660926e-08,0
layer,24.779333333333334,1.7489877375282957e-09,0
layer,25.173333333333332,1.35341231859315e-07,0
layer,24.016000000000002,3.826239817640776e-09,0
layer,29.113333333333333,1.2362804007146527e-07,0
layer,24.226000000000006,2.5693208160494883e-09,0
layer,29.490000000000002,1.198868189477556e-07,0.5
layer,22.666666666666664,1.6481213444219775e-09,0
layer,29.118,1.1687260332679822e-07,0
layer,24.595999999999997,1.0113072302146976e-09,0
layer,29.904666666666664,1.463474795120419e-07,0
layer,27.954666666666665,7.398959020292748e-10,0
layer,30.480000000000004,5.679892426608906e-08,0
layer,24.168000000000003,1.51200498404099e-09,0
layer,27.13533333333333,2.1808703856368083e-07,0
layer,26.996666666666677,3.354954597281499e-07,0
5.499333527517053
layer,19.698666666666664,2.9487719013640267e-08,0
layer,27.395333333333326,1.7016774745425207e-07,0
layer,21.031333333333333,5.477686368734188e-09,0
layer,27.451999999999998,7.343787392294165e-08,0
layer,25.558000000000003,3.3609580025313333e-09,0
layer,25.368000000000002,1.369236643587808e-07,0.5
layer,23.73666666666667,1.9699141852672437e-09,0
layer,29.056,1.2480192088126688e-07,0.5
layer,24.22133333333334,2.9209935256100533e-09,0
layer,29.495333333333335,1.1827522998840627e-07,0
layer,22.294666666666668,9.089798206130385e-10,0
layer,28.976,1.1630914643889507e-07,0
layer,24.071999999999996,1.2080978957556e-09,0
layer,29.771333333333335,1.4823310904757818e-07,0
layer,28.281333333333333,1.5969181823720643e-09,0
layer,30.04,5.679892426608906e-08,0
layer,22.52866666666667,1.3638068783772423e-09,0
layer,26.05666666666667,2.312289023102494e-07,0
layer,24.023333333333333,3.696806754037324e-07,0.5
15.489058260818936
layer,21.106666666666666,1.4264827782365815e-08,0
layer,27.236666666666665,1.6909635105403138e-07,0
layer,20.46133333333333,5.515900446577386e-09,0
layer,27.248666666666665,7.538045783569235e-08,0.5
layer,25.25,2.8236345808636537e-09,0
layer,25.554000000000002,1.3217636686038328e-07,0
layer,23.817999999999998,2.1079776197236933e-09,0
layer,29.08,1.2421498047636607e-07,0
layer,24.420666666666673,2.1299643775718225e-09,0
layer,29.599333333333334,1.1827522998840627e-07,0
layer,22.663333333333334,9.089798206130385e-10,0
layer,29.10266666666667,1.1687260332679822e-07,0
layer,25.31733333333333,1.1257082037824755e-09,0
layer,29.748,1.4760456586906611e-07,0
layer,27.467333333333336,1.0764199841105434e-09,0
layer,30.534000000000006,5.679892426608906e-08,0
layer,26.72733333333333,2.343187390279885e-09,0
layer,28.448666666666668,2.3779983418353367e-07,0
layer,27.66866666666667,3.74939939353822e-07,0
5.501454252122521
layer,20.906,3.351453338659163e-08,0
layer,27.805333333333326,1.648107654531486e-07,0
layer,21.17733333333333,7.02435088775625e-09,0
layer,27.485999999999997,8.185573754486137e-08,0.5
layer,25.32466666666667,1.3535176991808846e-09,0
layer,25.576,1.3850609685824664e-07,0
layer,24.476666666666663,1.4992433859838945e-09,0
layer,29.18733333333334,1.2421498047636607e-07,0
layer,24.043333333333337,2.2176481064889233e-09,0
layer,29.572000000000003,1.198868189477556e-07,0
layer,22.865333333333336,9.089798206130385e-10,0
layer,29.041333333333334,1.1743606021470137e-07,0
layer,24.587333333333337,1.1097025629851489e-09,0
layer,29.73466666666667,1.4823310904757818e-07,0
layer,27.69,1.2016268582101474e-09,0
layer,29.697333333333336,5.516842051511048e-08,0
layer,18.986666666666668,3.626890430344553e-10,0
layer,25.977333333333334,2.21372504500323e-07,0
layer,24.938000000000002,3.591621475035532e-07,0
5.4890742465056
layer,20.951333333333327,4.5217646900952505e-08,0
layer,27.626666666666665,1.6909635105403138e-07,0
layer,21.504,4.761675225987952e-09,0
layer,27.788,7.991315363211067e-08,0
layer,25.57,1.971439634098715e-09,0
layer,26.158000000000005,1.3217636686038328e-07,0
layer,25.388000000000005,3.555760998319278e-09,0
layer,29.35066666666667,1.218672188567628e-07,0
layer,24.52333333333333,1.7782916680112577e-09,0
layer,29.52266666666667,1.198868189477556e-07,0
layer,23.393333333333334,8.091135880628529e-10,0
layer,29.174000000000003,1.1687260332679822e-07,0
layer,25.159999999999997,1.1097025629851489e-09,0
layer,29.768666666666675,1.4823310904757818e-07,0
layer,28.616666666666656,1.2600676156125696e-09,0
layer,30.163333333333338,5.4842319764914765e-08,0
layer,22.464,1.6921485484620768e-09,0
layer,28.214,2.427280330884969e-07,0
layer,27.842000000000006,3.775695713288668e-07,0
0.5031802920080592
layer,20.21533333333333,4.2753212921605987e-08,0
layer,28.100666666666662,1.680249546538107e-07,0
layer,20.360000000000003,5.477686368734188e-09,0
layer,27.657333333333334,7.602798580660926e-08,0
layer,24.976666666666667,3.329793244074607e-09,0
layer,25.851333333333336,1.3059393436091744e-07,0.5
layer,23.985999999999997,3.519990017573742e-09,0
layer,29.188,1.2362804007146527e-07,0
layer,24.444666666666677,2.569320816049488e-09,0
layer,29.636000000000003,1.1612644470927384e-07,0
layer,23.138666666666676,1.1553603285493517e-09,0
layer,29.140666666666664,1.1630914643889507e-07,0
layer,24.554000000000002,7.321268727006707e-10,0
layer,29.680000000000003,1.4823310904757818e-07,0
layer,26.858,9.498255501284802e-10,0
layer,30.552666666666667,5.35379167641319e-08,0
layer,20.613333333333326,7.218953104901025e-10,0
layer,25.796666666666667,2.1644430559535976e-07,0
layer,24.530000000000005,3.433843556532843e-07,0
5.4892815535194055
layer,21.130666666666663,2.0644056408329786e-08,0
layer,27.39,1.6909635105403138e-07,0
layer,20.793333333333337,5.47768636873419e-09,0
layer,27.543333333333337,7.732304174844306e-08,0
layer,24.90000000000001,8.570308575599483e-10,0
layer,26.174,1.3059393436091744e-07,0.5
layer,25.09066666666667,3.380043899920159e-09,0
layer,29.21133333333333,1.2304109966656444e-07,0
layer,24.37933333333334,1.162629977807228e-09,0
layer,29.646,1.1666364102905695e-07,0
layer,23.456666666666663,1.5094912452898124e-09,0
layer,29.186666666666667,1.1574568955099191e-07,0
layer,24.549333333333333,8.145165646737951e-10,0
layer,29.915333333333333,1.46976022690554e-07,0
layer,25.184000000000005,4.5764989770304976e-10,0
layer,30.45,5.516842051511048e-08,0
layer,12.615333333333332,5.555627526746322e-10,0
layer,24.288666666666668,2.148015726270387e-07,0
layer,22.695333333333338,3.354954597281499e-07,0
5.478601519763902
layer,20.812666666666665,2.5065887710985025e-08,0
layer,27.787999999999997,1.6909635105403138e-07,0
layer,22.305999999999997,3.2150107069658892e-09,0
layer,27.246666666666663,7.926562566119378e-08,0.5
layer,25.472,2.0918000805522755e-09,0
layer,25.718666666666664,1.3059393436091744e-07,0
layer,24.09933333333333,2.9903284781135482e-09,0
layer,29.194,1.2245415926166363e-07,0
layer,24.75733333333334,1.3384663325875105e-09,0
layer,29.534000000000006,1.193496226279725e-07,0
layer,24.002,2.7758870560824683e-10,0
layer,29.58733333333333,1.146187757751856e-07,0
layer,25.132666666666665,1.5781955407495236e-09,0
layer,29.957333333333334,1.4760456586906611e-07,0
layer,27.080000000000002,6.186884652379374e-10,0
layer,30.584666666666667,5.549452126530619e-08,0
layer,20.83133333333333,1.0616460729882725e-09,0
layer,26.446666666666665,2.197297715320019e-07,0
layer,27.241333333333344,3.4075472367823946e-07,0
5.497793537199664
layer,20.789999999999996,2.9092702083936388e-08,0
layer,27.530666666666665,1.680249546538107e-07,0
layer,20.39266666666666,4.0074500053985184e-09,0
layer,27.254000000000005,8.056068160302757e-08,0
layer,25.53266666666666,1.939200228798654e-09,0
layer,25.441333333333336,1.369236643587808e-07,0
layer,23.44666666666667,2.9093731006368096e-09,0
layer,29.276666666666667,1.21280278451862e-07,0
layer,24.298000000000005,2.9209935256100533e-09,0
layer,29.495333333333342,1.198868189477556e-07,0
layer,23.371333333333336,9.089798206130385e-10,0
layer,28.962666666666667,1.1687260332679822e-07,0
layer,24.77933333333333,1.2080978957556e-09,0
layer,29.76733333333334,1.4823310904757818e-07,0
layer,25.16333333333333,7.731157180387527e-10,0
layer,30.046,5.419011826452333e-08,0
layer,12.297333333333333,6.317034325699449e-10,0
layer,24.00733333333333,2.2301523746864406e-07,0
layer,23.053999999999995,3.6442141145364275e-07,0
0.4749082444671601
layer,20.28733333333333,2.31084903876763e-08,0
layer,27.39866666666666,1.6909635105403138e-07,0
layer,20.955999999999996,5.515900446577386e-09,0
layer,27.493333333333332,7.861809769027687e-08,0.5
layer,25.35733333333333,1.76403279333499e-09,0
layer,25.430000000000007,1.369236643587808e-07,0
layer,23.354,3.9906608168570916e-09,0
layer,29.191333333333336,1.2304109966656444e-07,0
layer,24.38733333333334,2.745157170829771e-09,0
layer,29.58466666666667,1.1881242630818937e-07,0
layer,23.758000000000006,6.625993126767252e-10,0
layer,29.037333333333333,1.1630914643889507e-07,0
layer,24.582666666666668,1.2050804388839725e-09,0
layer,29.796,1.4823310904757818e-07,0
layer,26.424,8.273937957937959e-10,0
layer,30.046000000000003,5.54945212653062e-08,0
layer,15.681333333333333,5.195340397904147e-10,0
layer,25.591333333333335,2.21372504500323e-07,0
layer,24.422,3.61791779478598e-07,0
5.482780236698216
layer,20.994666666666667,2.9487719013640267e-08,0
layer,27.674,1.7016774745425207e-07,0
layer,20.44,4.761675225987951e-09,0
layer,27.72666666666667,7.343787392294165e-08,0
layer,25.247999999999998,3.0922962916974933e-09,0
layer,25.33,1.35341231859315e-07,0
layer,23.76466666666667,3.5557609983192774e-09,0
layer,29.010666666666665,1.253888612861677e-07,0
layer,24.016000000000005,2.2176481064889233e-09,0
layer,29.574000000000005,1.1773803366862316e-07,0
layer,22.781333333333333,1.0554940959991661e-09,0
