Values
543.908003629244
539.1860036012336
543.3620036001812
543.4860035647271
545.7400036177747
547.4840035948258
549.8720035874529
539.0460036189635
542.4100036158043
519.5540049164642
540.2460036795256
541.8860036082216
543.0220035960438
540.1900036086737
542.1800035972798
517.8160046955705
540.2780035967952
539.2120036478893
537.7080036421462
546.3280036460698
542.6880036186863
536.9680036442417
544.5000036212622
544.8040035210871
505.00200491158074
541.7580036119573
544.050003663059
542.0240036019574
543.2540035731237
537.8060036032713
539.7860036078482
545.8280035760472
544.0260036350961
541.3560035860521
546.6020035741913
542.2760036045182
544.5020036685823
544.5780036139731
542.9260036440159
541.312003591413
542.4640036711661
544.6460035935182
539.9840036324747
545.8160036215196
539.0740035916751
546.460003613718
542.9220035859997
541.2420035851113
542.972003623559
541.1800036627405
542.7020035909514
543.1100035829361
539.6760036683888
544.1600036926685
543.7080035970026
499.6040047997506
535.7300036277444
543.3960036100093
545.4920036426607
543.9820035826735
547.2700036399614
541.1620036375086
543.3320035728945
541.1180036262001
543.7320036418583
541.5600036225964
541.556003585252
544.366003623299
542.772003590931
538.9280036645966
542.4740036362087
499.93600490168166
541.9520036141803
546.3680035914603
540.8240035811726
543.7520036440726
547.2960035661108
543.0740036380367
544.0300035565068
547.7760035564712
545.0080036836388
537.480003580364
544.6040035907679
542.6540035927544
543.6060036468157
536.5340036242493
538.9640036395793
545.7440036370707
542.3100035723377
544.8220036585734
537.7000036891684
541.5940036146703
538.1800036620937
541.5500035993268
541.5060036547335
536.7660036539221
542.3380036717285
541.6800036161105
543.9280035644372
540.6680036393715
540.6580036116791
541.0900036370294
546.6140035881416
538.0360036161293
541.6780036267269
509.52400483298726
516.1140049035671
545.8860036372855
515.5180048838926
544.5060035955595
542.6380036225928
539.4940036402758
539.3300036499634
546.6600036361931
546.380003648752
544.8140036374499
540.6300036016996
546.9640037489246
537.8540036082302
544.4900035962004
504.0680048930528
539.9160036054112
544.0620035995394
543.9540036141983
544.464003582255
539.0220035962268
540.6060036453505
541.6740036166996
545.5420036169832
545.5000036063152
543.5340035987984
506.4140047934106
543.596003617127
543.204003583927
543.1540036000706
539.8100036010921
515.2200046991601
547.1860036238437
550.5380036145132
540.1060036254565
543.1960036144512
542.1680036359676
541.5720036151638
543.2120035890974
546.4720035964218
543.9360036482399
545.9560036219317
544.180003614246
545.1000035776317
543.2080036380962
543.7460036523375
544.4420036103437
502.33400473677835
548.3840036213794
543.1800035933456
541.452003641198
543.9340036010603
540.4780036244796
549.3340036438108
542.5100036219285
549.4160035905867
547.7200035951195
547.1740035910877
500.0080048730982
504.3320048638527
546.8960036341906
542.4740036458785
544.4560036026352
539.6660036406274
542.3860035906124
541.3460035929145
546.342003631796
544.7940036514767
544.6580036069964
542.6100035779226
543.9360035822624
546.5840036120782
538.6360036697258
544.8780036206673
544.7880035637656
544.9740036263155
539.4800036799957
539.0720036408918
547.0640035811931
500.95800495542625
541.6960036074104
545.6440036377572
540.3820035978165
544.51800360694
540.4080036260449
515.5140050375682
541.0840037007999
544.5140036439759
545.2120035763338
538.1120036313191
546.1340036398077
544.3040036397742
544.3660036262797
537.2740036111454
543.1440035961418
543.7820036059162
538.9800036060578
533.8640036307303
542.0580036491185
540.4080036125865
540.7880036496493
547.9820036503243
546.0880035902652
502.21600498612804
546.5120036467432
541.8140035955641
538.4800036216741
540.1520035888516
537.5560036477648
538.734003628457
550.2360036350249
545.0480035392029
545.484003618913
510.38800480166753
542.7680035372191
539.108003666872
547.1520035679155
547.2460035708433
545.7760036955034
540.0440036094068
546.7480035904539
549.2080036211213
541.2320036113754
540.1180035986671
544.0840036179436
547.162003581388
539.0540036128281
545.0320036317478
544.3660036706173
541.4000036014224
544.0720035485665
539.7040036345244
544.3360035467912
543.1500036266805
544.9120035802238
540.6040036292172
538.8640036042968
545.3180036622481
543.7520036102446
540.0920036289523
543.9360036448224
544.3760036183593
543.5440035955957
540.6000036539181
546.8460036339118
508.93800480142573
546.0520035955223
545.4020035949494
545.6400036156588
539.6540036002729
540.9520036098494
543.1440035782718
540.2880035894509
540.4040036605684
545.1880036638986
543.1860035671178
546.5980036086725
542.2480036041253
543.354003607833
549.9760035836271
544.6120035883603
550.5280036996334
546.1320035787705
545.7800035875143
542.6100036462824
547.2820036190468
542.5960036128248
546.2760036339133
541.712003616315
549.7760035954449
541.2520036136425
545.2040036538098
542.5040036415401
543.320003616069
545.902003573883
496.46800485304567
543.3140035672606
504.27000486016163
544.3560036055363
545.966003592146
549.2120036383615
539.2180036397774
540.5080036073805
544.7080035976091
544.9480036096616
542.8160036296539
508.59200503317726
543.5960035875667
539.2300036519109
541.6000036172763
540.8020036278529
539.9560035709484
544.794003564066
510.424004881656
547.2460035944192
545.1600036193987
540.9020035937647
542.8280035930434
535.3620036441508
543.9780036260132
544.0520036361286
541.5140035906232
541.120003550478
543.4680036262848
541.6460035925288
548.6420036020395
540.9000035859948
535.4020036492028
544.7700036194949
540.126003616204
545.5020035868725
542.2820036769621
507.6420048829263
539.7260035893871
532.7180036683168
540.4940036010419
545.2840035683671
540.1660035828847
539.2340035828375
545.4200036093497
540.1880036526646
538.4960036276476
548.0920036131367
540.4300035731285
545.3500036159509
539.026003621265
552.472003589815
546.5560036840714
503.65800497310454
507.21800472690455
544.0220036345555
547.6080035722621
547.4680035925185
544.270003567387
540.8440036507626
539.076003589633
543.1700036323967
540.8520036424962
541.5460035938034
549.3060036873283
545.1000036296931
545.5220036504318
547.912003579389
543.9020036440111
545.3040035248845
545.36000357766
540.6720036227263
540.2060036402902
544.818003591922
547.748003558922
538.1140036449372
546.5920036366144
535.7060036091804
502.59800488155116
546.362003557225
536.2780036562251
546.1860035645876
549.7040036194253
542.3160036299369
546.5880035807915
509.8760049222081
538.7920036443076
540.7720036257986
539.0480035840337
538.5400036741208
541.6820036226768
546.9520036689319
542.3660036400626
508.38600484168364
543.598003625294
546.7720036221128
546.0640035990308
510.3660048491412
543.3260036178187
541.8300036396545
540.5720036033857
540.5180035815126
539.4520036629077
545.4200036309146
542.6360035826057
545.8620036046345
542.1580036470159
543.4000036233796
540.6120036251066
550.0580036730438
541.7880036110029
545.3500035734204
547.912003609208
544.4000035790395
540.600003638645
543.1900036026391
541.8960036164327
542.7540035986563
511.2800049475474
540.4760036149951
541.1580035767904
548.4460037037787
545.4620036270865
544.7160035933231
540.5920036342036
545.7500035916013
536.6740036797233
544.8780036573892
545.330003633202
547.680003603269
540.438003602623
546.5340036625491
545.432003663857
537.1160036442587
545.2260036223673
544.102003584241
545.8620036346055
546.4920035981612
542.6600036012821
539.1460036535676
542.4620036058378
538.888003631292
538.494003623359
541.4800036016035
545.9920036193374
551.3260036124371
542.2700036005626
547.6340035887611
545.8920036173217
545.3760035509737
542.0740036129433
540.7280035915857
543.1000036570239
542.0600036101334
541.6120036506439
545.2300036311191
543.0180036249707
542.5820035768973
541.9640035734363
545.0840035792306
545.5680036302722
543.324003598064
543.6340036056941
542.0640036243411
546.2020036124187
548.5520036394674
541.7860036062764
539.2500036254536
544.2020035851839
548.7360037351779
540.6440036826174
544.7300036076754
544.9160035924232
543.1880035889156
543.6100036153591
539.7740035994055
541.7740036174009
547.5580036332487
543.1120036088698
500.57800483841646
537.8320036044087
544.592003578225
550.2660036788697
545.9020035933859
505.4580049146806
546.0320036248229
541.7740036125014
542.5860035236419
543.2280035958853
540.0780035977876
543.4140036501767
513.6880048697328
546.7340036097144
545.120003637936
540.6800035770863
545.8860035616609
535.3940036366967
540.4240035911953
543.9320036141678
537.3040036537652
543.7040035951676
544.7620036307853
543.7800036193777
546.3880036139436
510.46600477360835
540.0820035945743
549.9540036066944
548.2460036346301
502.96800487077974
544.4560035910988
539.5620036188393
548.8200036415543
545.6520035918145
538.9200036156479
544.214003599786
543.0200036446834
540.9960036925863
540.0700036271177
538.7040037033202
546.7680036516688
538.1000036234539
538.3280035991581
511.84200485213154
544.3220036177966
543.5920036600937
519.9440049578939
541.8220036072405
543.408003629165
540.9700035792041
538.7920036531524
505.83600488003003
548.3560036513877
544.350003641668
546.1920035543737
542.4320035755574
545.1520036260268
516.2820049060113
543.738003564033
506.8820049492775
549.8760035962708
541.9800035653275
544.8340035961264
546.5340035915758
505.296004915742
546.3960036069337
543.4740036277707
541.1440036238926
547.3900035932242
539.8500036128233
546.2440036097765
545.318003558622
543.6420036141985
542.7260036381139
545.8240036272991
546.5840035814093
544.0760036222557
535.7700036798768
498.80400489804606
542.1080035629083
544.5400036353722
547.996003603647
543.5920036380213
541.2680035767373
540.9460036240317
541.0480035689939
549.2840036597935
544.8360035770435
539.9760036331498
541.2900036159135
547.5700036361364
541.9720036445239
545.3820035972514
546.6640036359829
540.3040036160985
539.584003620978
552.1540036460797
546.344003600648
545.5080035670145
542.3660036228773
539.6680035909918
538.3920036316872
544.0580036776196
535.7400036243262
540.0460036537042
545.9580035975459
534.018003671496
547.0960036461635
544.940003626533
506.89400481502605
544.2260035785586
543.0760036028644
539.6480036452128
542.6360036034404
541.3940036096304
544.0080036271102
548.5060035382595
545.710003606899
540.5600036407603
543.1800036324292
549.6360036659456
542.590003595649
544.3240035816226
540.75200360186
545.4360035651765
547.1200036552838
544.8040035840835
544.9700035799328
539.4420036801391
