"('conv1', 22.264, 8.215785387437792e-08, 0)","('bn1', 26.176000000000005, 2.9636711821622155e-07, 0)","('layer1.0.conv1', 22.605999999999998, 8.430358161604094e-09, 0)","('layer1.0.bn1', 28.597999999999995, 2.840294914494734e-07, 0)","('layer1.0.conv2', 25.956, 6.683261335820134e-09, 0)","('layer1.0.bn2', 26.39399999999999, 3.0188820320472586e-07, 0)","('layer2.0.conv1', 25.072, 9.698283996112876e-09, 0)","('layer2.0.bn1', 29.560000000000006, 3.192306635944988e-07, 0)","('layer2.0.conv2', 26.287999999999997, 2.4950337019618017e-09, 0)","('layer2.0.bn2', 29.722, 6.513042502570897e-07, 0)","('layer3.0.conv1', 24.497999999999998, 2.594169146277635e-09, 0)","('layer3.0.bn1', 28.959999999999997, 6.774023316102101e-07, 0)","('layer3.0.conv2', 24.958, 1.2987927093490716e-09, 0)","('layer3.0.bn2', 30.243999999999996, 5.136864366748341e-07, 0)","('layer4.0.conv1', 25.696000000000005, 1.667095818993403e-09, 0)","('layer4.0.bn1', 30.113999999999997, 1.3412100579080288e-07, 0)","('layer4.0.conv2', 19.136000000000003, 1.5282168048997846e-09, 0)","('layer4.0.bn2', 24.397999999999993, 9.120719701357303e-07, 0)","('avgpool', 22.358, 1.3478798872834886e-06, 0)"
"('conv1', 21.904, 1.0615255418815652e-07, 0)","('bn1', 27.036000000000005, 2.862193665070663e-07, 0)","('layer1.0.conv1', 22.986, 1.4990948170634514e-08, 0)","('layer1.0.bn1', 28.940000000000005, 2.98081612054375e-07, 0)","('layer1.0.conv2', 25.708, 6.673907576077911e-09, 0)","('layer1.0.bn2', 26.621999999999993, 3.106669152766699e-07, 0)","('layer2.0.conv1', 26.392, 9.698283996112876e-09, 0)","('layer2.0.bn1', 29.426000000000005, 3.207558645633981e-07, 0)","('layer2.0.conv2', 25.74000000000001, 3.6760236516784055e-09, 0)","('layer2.0.bn2', 29.717999999999996, 6.513042502570898e-07, 0)","('layer3.0.conv1', 25.279999999999998, 2.88144706605635e-09, 0)","('layer3.0.bn1', 29.235999999999997, 6.740936044370755e-07, 0)","('layer3.0.conv2', 24.676, 1.917392948234918e-09, 0)","('layer3.0.bn2', 30.511999999999997, 5.136864366748341e-07, 0)","('layer4.0.conv1', 25.878000000000004, 3.0301423423225053e-09, 0)","('layer4.0.bn1', 30.404000000000003, 1.4288979391130853e-07, 0)","('layer4.0.conv2', 15.63, 1.5004057620444661e-09, 0)","('layer4.0.bn2', 23.63, 8.057934105934692e-07, 0)","('avgpool', 22.166, 1.3389061060603127e-06, 0)"
"('conv1', 22.043999999999997, 1.3014725450193513e-07, 0)","('bn1', 26.636000000000003, 2.882489168488973e-07, 0)","('layer1.0.conv1', 23.298, 2.1551538179664938e-08, 0)","('layer1.0.bn1', 28.922000000000004, 2.780071540473728e-07, 0)","('layer1.0.conv2', 25.478000000000005, 4.506953235795663e-09, 0)","('layer1.0.bn2', 25.96399999999999, 3.194456273486139e-07, 0)","('layer2.0.conv1', 25.890000000000008, 1.2134426672855623e-08, 0)","('layer2.0.bn1', 29.338, 3.253314674700959e-07, 0)","('layer2.0.conv2', 25.290000000000003, 4.5689136322835085e-09, 0)","('layer2.0.bn2', 29.744, 6.48302405513823e-07, 0)","('layer3.0.conv1', 26.106000000000005, 1.8388263399629049e-09, 0)","('layer3.0.bn1', 28.963999999999995, 6.774023316102101e-07, 0)","('layer3.0.conv2', 25.07, 2.79307380587852e-09, 0)","('layer3.0.bn2', 30.334, 5.136864366748341e-07, 0)","('layer4.0.conv1', 27.030000000000005, 1.4717279736942148e-09, 0)","('layer4.0.bn1', 30.38799999999999, 1.3491816834721248e-07, 0)","('layer4.0.conv2', 22.394000000000002, 3.2673340181190726e-09, 0)","('layer4.0.bn2', 25.978000000000005, 8.429909064332607e-07, 0)","('avgpool', 23.314, 1.3658274497298407e-06, 0)"
"('conv1', 22.999999999999996, 8.215785387437792e-08, 0)","('bn1', 26.238000000000007, 2.9636711821622155e-07, 0)","('layer1.0.conv1', 23.144000000000002, 2.4831833184180148e-08, 0)","('layer1.0.bn1', 29.148, 2.6997737084457187e-07, 0)","('layer1.0.conv2', 25.747999999999998, 8.934399513782406e-09, 0)","('layer1.0.bn2', 26.717999999999993, 2.960357284900965e-07, 0)","('layer2.0.conv1', 26.770000000000003, 7.057505334523741e-09, 0)","('layer2.0.bn1', 29.432000000000002, 3.207558645633981e-07, 0)","('layer2.0.conv2', 26.140000000000008, 8.456063978883317e-10, 0)","('layer2.0.bn2', 29.65, 6.573079397436231e-07, 0)","('layer3.0.conv1', 24.516, 3.75071042676609e-09, 0)","('layer3.0.bn1', 28.993999999999996, 6.740936044370755e-07, 0)","('layer3.0.conv2', 25.546000000000003, 2.126270950975593e-09, 0)","('layer3.0.bn2', 30.404, 5.094182009586803e-07, 0)","('layer4.0.conv1', 25.72999999999999, 1.2511305059888397e-09, 0)","('layer4.0.bn1', 30.472, 1.4926709436258538e-07, 0)","('layer4.0.conv2', 18.186000000000003, 2.4775004010280096e-09, 0)","('layer4.0.bn2', 24.904000000000003, 7.951655546392431e-07, 0)","('avgpool', 22.182000000000002, 1.3478798872834886e-06, 0)"
"('conv1', 22.974, 9.415520403126721e-08, 0)","('bn1', 26.816000000000006, 2.9230801753255943e-07, 0)","('layer1.0.conv1', 23.41, 1.663109567289212e-08, 0)","('layer1.0.bn1', 28.91, 2.900518288515741e-07, 0)","('layer1.0.conv2', 25.732, 7.309963238549241e-09, 0)","('layer1.0.bn2', 26.944000000000003, 3.0481444056204056e-07, 0)","('layer2.0.conv1', 25.819999999999997, 8.124535826937061e-09, 0)","('layer2.0.bn1', 29.43, 3.2228106553229736e-07, 0)","('layer2.0.conv2', 25.982, 3.357134372890869e-09, 0)","('layer2.0.bn2', 29.656000000000006, 6.603097844868899e-07, 0)","('layer3.0.conv1', 24.865999999999996, 2.5124435311681725e-09, 0)","('layer3.0.bn1', 29.429999999999993, 6.707848772639407e-07, 0)","('layer3.0.conv2', 25.09, 2.3030138763715497e-09, 0)","('layer3.0.bn2', 30.355999999999998, 5.136864366748341e-07, 0)","('layer4.0.conv1', 26.006000000000004, 2.8684139935648997e-09, 0)","('layer4.0.bn1', 30.118000000000002, 1.4209263135489893e-07, 0)","('layer4.0.conv2', 17.58, 1.7321644525054586e-09, 0)","('layer4.0.bn2', 25.420000000000005, 8.111073385705822e-07, 0)","('avgpool', 23.48, 1.3299323248371365e-06, 0)"
"('conv1', 22.844, 9.15157869967516e-08, 0)","('bn1', 26.350000000000005, 2.943375678743905e-07, 0)","('layer1.0.conv1', 22.734, 1.335080066837691e-08, 0)","('layer1.0.bn1', 29.058, 2.8603693725017366e-07, 0)","('layer1.0.conv2', 26.302, 5.124301378782547e-09, 0)","('layer1.0.bn2', 26.457999999999995, 3.106669152766699e-07, 0)","('layer2.0.conv1', 26.442, 1.176900527134421e-08, 0)","('layer2.0.bn1', 29.666, 3.070290558433044e-07, 0)","('layer2.0.conv2', 25.688000000000002, 3.4473030655135528e-09, 0)","('layer2.0.bn2', 29.678000000000004, 6.573079397436231e-07, 0)","('layer3.0.conv1', 24.173999999999996, 1.9750356984786764e-09, 0)","('layer3.0.bn1', 29.459999999999997, 6.707848772639407e-07, 0)","('layer3.0.conv2', 25.357999999999997, 1.9682734873640574e-09, 0)","('layer3.0.bn2', 30.463999999999988, 5.115523188167572e-07, 0)","('layer4.0.conv1', 27.924, 3.573549594148062e-09, 0)","('layer4.0.bn1', 30.652000000000005, 1.2854086789593566e-07, 0)","('layer4.0.conv2', 25.588, 5.139017202282048e-09, 0)","('layer4.0.bn2', 26.14, 8.80188402273052e-07, 0)","('avgpool', 25.805999999999994, 1.2850634187212564e-06, 0)"
"('conv1', 22.816000000000006, 7.016050371748863e-08, 0)","('bn1', 26.72400000000001, 2.882489168488973e-07, 0)","('layer1.0.conv1', 24.148000000000003, 1.0306686904186792e-08, 0)","('layer1.0.bn1', 28.758, 2.8202204564877317e-07, 0.5)","('layer1.0.conv2', 26.283999999999995, 2.8513377614217454e-09, 0)","('layer1.0.bn2', 27.25999999999999, 2.872570164181525e-07, 0)","('layer2.0.conv1', 26.064, 4.4362158143485405e-09, 0)","('layer2.0.bn1', 29.58000000000001, 3.146550606878009e-07, 0)","('layer2.0.conv2', 26.534000000000002, 2.7875321438841633e-09, 0)","('layer2.0.bn2', 29.770000000000003, 6.48302405513823e-07, 0)","('layer3.0.conv1', 26.09999999999999, 3.832436041875551e-09, 0)","('layer3.0.bn1', 29.413999999999994, 6.740936044370755e-07, 0)","('layer3.0.conv2', 24.699999999999996, 1.014932859470718e-09, 0)","('layer3.0.bn2', 30.246, 5.136864366748341e-07, 0)","('layer4.0.conv1', 28.883999999999993, 4.162240783625748e-09, 0)","('layer4.0.bn1', 30.736000000000004, 1.4607844413694695e-07, 0)","('layer4.0.conv2', 24.747999999999998, 4.2787289432908425e-09, 0)","('layer4.0.bn2', 26.741999999999997, 8.429909064332606e-07, 0)","('avgpool', 24.542, 1.3837750121761928e-06, 0)"
"('conv1', 24.119999999999997, 7.016050371748863e-08, 0)","('bn1', 26.348000000000006, 2.9636711821622155e-07, 0)","('layer1.0.conv1', 23.179999999999996, 1.991139067740733e-08, 0)","('layer1.0.bn1', 28.939999999999998, 2.8202204564877317e-07, 0)","('layer1.0.conv2', 25.799999999999994, 4.257519642669646e-09, 0)","('layer1.0.bn2', 27.316000000000003, 2.9310949113278185e-07, 0)","('layer2.0.conv1', 26.821999999999996, 2.8722122158796987e-09, 0)","('layer2.0.bn1', 29.352000000000004, 3.253314674700959e-07, 0)","('layer2.0.conv2', 26.259999999999998, 6.583414179658575e-09, 0)","('layer2.0.bn2', 29.726, 6.513042502570897e-07, 0)","('layer3.0.conv1', 24.196, 3.1489127155055015e-09, 0)","('layer3.0.bn1', 29.191999999999993, 6.774023316102101e-07, 0)","('layer3.0.conv2', 25.246000000000006, 1.6335330983565644e-09, 0)","('layer3.0.bn2', 30.301999999999996, 5.115523188167572e-07, 0)","('layer4.0.conv1', 29.008000000000003, 4.647425829898566e-09, 0)","('layer4.0.bn1', 30.672000000000004, 1.4209263135489893e-07, 0)","('layer4.0.conv2', 27.638, 6.364557157439775e-09, 0)","('layer4.0.bn2', 26.831999999999997, 8.695605463188258e-07, 0)","('avgpool', 26.558000000000003, 1.3568536685066648e-06, 0)"
"('conv1', 21.131999999999994, 1.4214460465882442e-07, 0)","('bn1', 26.762000000000004, 2.862193665070663e-07, 0)","('layer1.0.conv1', 21.904, 2.975227569095296e-08, 0)","('layer1.0.bn1', 28.992, 2.80014599848073e-07, 0)","('layer1.0.conv2', 25.852000000000004, 3.7274732572768695e-09, 0)","('layer1.0.bn2', 25.933999999999994, 3.1359315263398456e-07, 0)","('layer2.0.conv1', 25.699999999999992, 1.2110065246088197e-08, 0)","('layer2.0.bn1', 29.294000000000004, 3.283818694078946e-07, 0)","('layer2.0.conv2', 26.58, 2.8974939641557293e-09, 0)","('layer2.0.bn2', 29.712000000000003, 6.543060950003564e-07, 0)","('layer3.0.conv1', 23.635999999999996, 4.369843874565048e-09, 0)","('layer3.0.bn1', 28.927999999999994, 6.774023316102101e-07, 0)","('layer3.0.conv2', 25.016, 1.968273487364057e-09, 0)","('layer3.0.bn2', 30.249999999999996, 5.136864366748341e-07, 0)","('layer4.0.conv1', 26.820000000000004, 2.005431524594314e-09, 0)","('layer4.0.bn1', 30.44, 1.373096560164413e-07, 0)","('layer4.0.conv2', 19.577999999999996, 2.8881768005248883e-09, 0)","('layer4.0.bn2', 24.907999999999994, 8.90816258227278e-07, 0)","('avgpool', 23.848, 1.27608963749808e-06, 0.5)"
"('conv1', 21.894000000000002, 7.016050371748863e-08, 0)","('bn1', 26.502000000000002, 2.9027846719072834e-07, 0)","('layer1.0.conv1', 22.055999999999997, 1.8271243175149728e-08, 0)","('layer1.0.bn1', 28.998, 2.940667204529746e-07, 0.5)","('layer1.0.conv2', 25.656, 5.351909532510035e-09, 0.5)","('layer1.0.bn2', 26.301999999999996, 3.1359315263398456e-07, 0)","('layer2.0.conv1', 25.390000000000004, 4.825998642627381e-09, 0)","('layer2.0.bn1', 29.58600000000001, 3.192306635944988e-07, 0)","('layer2.0.conv2', 26.496000000000002, 1.7604887425477502e-09, 0)","('layer2.0.bn2', 29.714, 6.513042502570897e-07, 0)","('layer3.0.conv1', 25.837999999999997, 3.597165331711948e-09, 0)","('layer3.0.bn1', 29.153999999999996, 6.740936044370755e-07, 0)","('layer3.0.conv2', 25.514000000000003, 1.9682734873640574e-09, 0)","('layer3.0.bn2', 30.324, 5.115523188167572e-07, 0)","('layer4.0.conv1', 24.933999999999997, 2.5210215004335627e-09, 0)","('layer4.0.bn1', 30.451999999999998, 1.4687560669335655e-07, 0)","('layer4.0.conv2', 16.052, 4.519757981370276e-09, 0)","('layer4.0.bn2', 22.907999999999994, 9.014441141815041e-07, 0)","('avgpool', 21.956, 1.2671158562749042e-06, 0)"
