"('conv1', 21.979999999999997, 8.215785387437792e-08, 0)","('bn1', 26.154000000000003, 2.9636711821622155e-07, 0)","('layer1.0.conv1', 22.642, 8.430358161604094e-09, 0)","('layer1.0.bn1', 28.563999999999997, 2.840294914494734e-07, 0)","('layer1.0.conv2', 25.956, 6.683261335820134e-09, 0)","('layer1.0.bn2', 26.41799999999999, 3.0188820320472586e-07, 0)","('layer2.0.conv1', 24.942, 9.698283996112876e-09, 0)","('layer2.0.bn1', 29.570000000000004, 3.192306635944988e-07, 0)","('layer2.0.conv2', 26.192, 2.4950337019618017e-09, 0)","('layer2.0.bn2', 29.722, 6.513042502570897e-07, 0)","('layer3.0.conv1', 24.445999999999998, 2.594169146277635e-09, 0)","('layer3.0.bn1', 28.955999999999996, 6.774023316102101e-07, 0)","('layer3.0.conv2', 24.828, 1.3496732484782108e-09, 0)","('layer3.0.bn2', 30.231999999999996, 5.136864366748341e-07, 0)","('layer4.0.conv1', 25.880000000000003, 1.9362117913260596e-09, 0)","('layer4.0.bn1', 30.09, 1.3491816834721248e-07, 0)","('layer4.0.conv2', 16.96, 1.1805787692082963e-09, 0)","('layer4.0.bn2', 23.795999999999996, 9.120719701357303e-07, 0)","('avgpool', 21.41, 1.3478798872834886e-06, 0)"
"('conv1', 21.904, 1.0615255418815652e-07, 0)","('bn1', 27.074000000000005, 2.862193665070663e-07, 0)","('layer1.0.conv1', 23.034000000000002, 1.4990948170634514e-08, 0)","('layer1.0.bn1', 29.010000000000005, 2.960741662536748e-07, 0)","('layer1.0.conv2', 25.708, 6.673907576077911e-09, 0)","('layer1.0.bn2', 26.67599999999999, 3.106669152766699e-07, 0)","('layer2.0.conv1', 26.372, 9.698283996112876e-09, 0)","('layer2.0.bn1', 29.402000000000005, 3.207558645633981e-07, 0)","('layer2.0.conv2', 25.788000000000004, 3.1262145503205824e-09, 0)","('layer2.0.bn2', 29.703999999999994, 6.513042502570898e-07, 0)","('layer3.0.conv1', 25.063999999999993, 2.88144706605635e-09, 0)","('layer3.0.bn1', 29.22, 6.740936044370755e-07, 0)","('layer3.0.conv2', 24.676, 1.917392948234918e-09, 0)","('layer3.0.bn2', 30.432, 5.136864366748341e-07, 0)","('layer4.0.conv1', 25.702, 2.544957296049687e-09, 0)","('layer4.0.bn1', 30.410000000000004, 1.4288979391130853e-07, 0)","('layer4.0.conv2', 15.63, 1.5004057620444661e-09, 0)","('layer4.0.bn2', 22.993999999999996, 8.057934105934692e-07, 0)","('avgpool', 21.45, 1.3299323248371365e-06, 0)"
"('conv1', 22.043999999999997, 1.3014725450193513e-07, 0)","('bn1', 26.636000000000003, 2.882489168488973e-07, 0)","('layer1.0.conv1', 23.298, 2.319168568192254e-08, 0)","('layer1.0.bn1', 28.922000000000004, 2.7599970824667255e-07, 0)","('layer1.0.conv2', 25.478000000000005, 4.506953235795663e-09, 0)","('layer1.0.bn2', 25.96399999999999, 3.223718647059286e-07, 0)","('layer2.0.conv1', 25.890000000000008, 1.2134426672855623e-08, 0)","('layer2.0.bn1', 29.338, 3.253314674700959e-07, 0)","('layer2.0.conv2', 25.374000000000002, 4.5689136322835085e-09, 0)","('layer2.0.bn2', 29.762, 6.48302405513823e-07, 0)","('layer3.0.conv1', 26.106000000000005, 1.821490603424535e-09, 0)","('layer3.0.bn1', 28.963999999999995, 6.774023316102101e-07, 0)","('layer3.0.conv2', 25.183999999999997, 2.79307380587852e-09, 0)","('layer3.0.bn2', 30.334, 5.136864366748341e-07, 0)","('layer4.0.conv1', 27.246000000000002, 1.8644044044776817e-09, 0)","('layer4.0.bn1', 30.35199999999999, 1.3412100579080288e-07, 0)","('layer4.0.conv2', 22.428000000000004, 3.2673340181190726e-09, 0)","('layer4.0.bn2', 25.988000000000003, 8.483048344103737e-07, 0)","('avgpool', 23.346, 1.3658274497298407e-06, 0)"
"('conv1', 22.999999999999996, 8.215785387437792e-08, 0)","('bn1', 26.238000000000007, 2.9636711821622155e-07, 0)","('layer1.0.conv1', 23.272000000000002, 2.4831833184180148e-08, 0)","('layer1.0.bn1', 29.246000000000002, 2.6997737084457187e-07, 0)","('layer1.0.conv2', 25.747999999999998, 8.934399513782406e-09, 0)","('layer1.0.bn2', 26.721999999999994, 2.9310949113278185e-07, 0)","('layer2.0.conv1', 26.770000000000003, 7.637307291588514e-09, 0)","('layer2.0.bn1', 29.432000000000002, 3.207558645633981e-07, 0)","('layer2.0.conv2', 26.042000000000005, 1.3954154992461545e-09, 0)","('layer2.0.bn2', 29.65, 6.573079397436231e-07, 0)","('layer3.0.conv1', 24.436, 3.75071042676609e-09, 0)","('layer3.0.bn1', 28.993999999999996, 6.740936044370755e-07, 0)","('layer3.0.conv2', 25.342000000000006, 2.126270950975593e-09, 0)","('layer3.0.bn2', 30.404, 5.094182009586803e-07, 0)","('layer4.0.conv1', 25.89199999999999, 1.2511305059888397e-09, 0)","('layer4.0.bn1', 30.472, 1.4926709436258538e-07, 0)","('layer4.0.conv2', 18.186000000000003, 2.4775004010280096e-09, 0)","('layer4.0.bn2', 24.904000000000003, 8.004794826163561e-07, 0)","('avgpool', 22.182000000000002, 1.3478798872834886e-06, 0)"
"('conv1', 22.974, 9.415520403126721e-08, 0)","('bn1', 26.816000000000006, 2.9230801753255943e-07, 0)","('layer1.0.conv1', 23.194, 1.663109567289212e-08, 0)","('layer1.0.bn1', 28.913999999999998, 2.900518288515741e-07, 0)","('layer1.0.conv2', 25.798, 7.309963238549241e-09, 0)","('layer1.0.bn2', 26.968, 3.0481444056204056e-07, 0)","('layer2.0.conv1', 25.888, 6.906464488565686e-09, 0)","('layer2.0.bn1', 29.438, 3.2228106553229736e-07, 0)","('layer2.0.conv2', 25.86, 3.357134372890869e-09, 0)","('layer2.0.bn2', 29.656000000000006, 6.603097844868899e-07, 0)","('layer3.0.conv1', 24.997999999999998, 3.750710426766089e-09, 0)","('layer3.0.bn1', 29.429999999999993, 6.707848772639407e-07, 0)","('layer3.0.conv2', 25.075999999999997, 2.3030138763715497e-09, 0)","('layer3.0.bn2', 30.355999999999998, 5.136864366748341e-07, 0)","('layer4.0.conv1', 26.140000000000004, 2.7066856448072936e-09, 0)","('layer4.0.bn1', 30.460000000000004, 1.4288979391130853e-07, 0)","('layer4.0.conv2', 17.238, 1.5004057620444661e-09, 0)","('layer4.0.bn2', 24.572, 8.004794826163561e-07, 0)","('avgpool', 22.166, 1.3389061060603127e-06, 0)"
"('conv1', 22.844, 9.15157869967516e-08, 0)","('bn1', 26.296000000000003, 2.9636711821622155e-07, 0)","('layer1.0.conv1', 22.794, 1.335080066837691e-08, 0)","('layer1.0.bn1', 29.044, 2.8603693725017366e-07, 0)","('layer1.0.conv2', 26.302, 5.124301378782547e-09, 0)","('layer1.0.bn2', 26.457999999999995, 3.077406779193552e-07, 0)","('layer2.0.conv1', 26.588, 1.176900527134421e-08, 0)","('layer2.0.bn1', 29.674000000000003, 3.085542568122037e-07, 0)","('layer2.0.conv2', 25.614000000000004, 3.4473030655135528e-09, 0)","('layer2.0.bn2', 29.678000000000004, 6.543060950003564e-07, 0)","('layer3.0.conv1', 24.163999999999998, 1.9750356984786764e-09, 0)","('layer3.0.bn1', 29.459999999999997, 6.707848772639407e-07, 0)","('layer3.0.conv2', 25.273999999999997, 1.9682734873640574e-09, 0)","('layer3.0.bn2', 30.47799999999999, 5.115523188167572e-07, 0)","('layer4.0.conv1', 27.704, 3.573549594148062e-09, 0)","('layer4.0.bn1', 30.824000000000005, 1.2933803045234526e-07, 0)","('layer4.0.conv2', 25.653999999999996, 5.37077589274304e-09, 0)","('layer4.0.bn2', 26.211999999999996, 8.748744742959388e-07, 0)","('avgpool', 25.619999999999994, 1.2850634187212564e-06, 0.5)"
"('conv1', 22.816000000000006, 7.016050371748863e-08, 0)","('bn1', 26.72400000000001, 2.882489168488973e-07, 0)","('layer1.0.conv1', 24.510000000000005, 1.0306686904186792e-08, 0)","('layer1.0.bn1', 28.794, 2.8202204564877317e-07, 0.5)","('layer1.0.conv2', 26.45, 3.630817739940539e-09, 0)","('layer1.0.bn2', 27.185999999999993, 2.8433077906083785e-07, 0)","('layer2.0.conv1', 25.865999999999996, 5.654287152719916e-09, 0)","('layer2.0.bn1', 29.56600000000001, 3.146550606878009e-07, 0)","('layer2.0.conv2', 26.512, 3.3373412452419868e-09, 0)","('layer2.0.bn2', 29.802, 6.48302405513823e-07, 0)","('layer3.0.conv1', 26.09999999999999, 3.832436041875551e-09, 0)","('layer3.0.bn1', 29.413999999999994, 6.740936044370755e-07, 0)","('layer3.0.conv2', 24.621999999999996, 1.014932859470718e-09, 0)","('layer3.0.bn2', 30.246, 5.136864366748341e-07, 0)","('layer4.0.conv1', 28.931999999999995, 4.323969132383355e-09, 0)","('layer4.0.bn1', 30.734000000000005, 1.4607844413694695e-07, 0)","('layer4.0.conv2', 23.747999999999998, 4.2787289432908425e-09, 0)","('layer4.0.bn2', 26.939999999999998, 8.429909064332606e-07, 0)","('avgpool', 24.562, 1.3658274497298407e-06, 0)"
"('conv1', 24.119999999999997, 7.016050371748863e-08, 0)","('bn1', 26.348000000000006, 2.9636711821622155e-07, 0)","('layer1.0.conv1', 23.179999999999996, 1.991139067740733e-08, 0)","('layer1.0.bn1', 28.967999999999996, 2.7800715404737274e-07, 0)","('layer1.0.conv2', 25.741999999999994, 4.257519642669646e-09, 0)","('layer1.0.bn2', 27.197999999999997, 2.9018325377546715e-07, 0)","('layer2.0.conv1', 26.821999999999996, 2.8722122158796987e-09, 0)","('layer2.0.bn1', 29.352000000000004, 3.253314674700959e-07, 0)","('layer2.0.conv2', 26.339999999999996, 7.133223281016399e-09, 0)","('layer2.0.bn2', 29.770000000000003, 6.513042502570897e-07, 0)","('layer3.0.conv1', 24.226000000000003, 3.1489127155055015e-09, 0)","('layer3.0.bn1', 29.075999999999993, 6.774023316102101e-07, 0)","('layer3.0.conv2', 25.264000000000006, 2.3030138763715497e-09, 0)","('layer3.0.bn2', 30.301999999999996, 5.115523188167572e-07, 0)","('layer4.0.conv1', 28.912000000000003, 4.323969132383354e-09, 0)","('layer4.0.bn1', 30.698, 1.4209263135489893e-07, 0)","('layer4.0.conv2', 26.734000000000005, 6.066051964126018e-09, 0)","('layer4.0.bn2', 27.843999999999994, 8.695605463188259e-07, 0)","('avgpool', 26.470000000000002, 1.3478798872834886e-06, 0)"
"('conv1', 21.131999999999994, 1.4214460465882442e-07, 0)","('bn1', 26.898000000000007, 2.862193665070663e-07, 0)","('layer1.0.conv1', 21.904, 2.975227569095296e-08, 0)","('layer1.0.bn1', 28.992, 2.780071540473728e-07, 0)","('layer1.0.conv2', 25.852000000000004, 3.7274732572768695e-09, 0)","('layer1.0.bn2', 25.907999999999994, 3.1359315263398456e-07, 0)","('layer2.0.conv1', 25.699999999999992, 1.2110065246088197e-08, 0)","('layer2.0.bn1', 29.294000000000004, 3.283818694078946e-07, 0)","('layer2.0.conv2', 26.506, 3.4473030655135528e-09, 0)","('layer2.0.bn2', 29.712000000000003, 6.543060950003564e-07, 0)","('layer3.0.conv1', 23.729999999999997, 4.369843874565048e-09, 0)","('layer3.0.bn1', 28.881999999999994, 6.774023316102101e-07, 0)","('layer3.0.conv2', 25.127999999999997, 1.968273487364057e-09, 0)","('layer3.0.bn2', 30.277999999999995, 5.136864366748341e-07, 0)","('layer4.0.conv1', 26.828000000000007, 2.16715987335192e-09, 0)","('layer4.0.bn1', 30.462, 1.373096560164413e-07, 0)","('layer4.0.conv2', 18.851999999999997, 3.3516941814468734e-09, 0)","('layer4.0.bn2', 24.895999999999994, 8.855023302501651e-07, 0)","('avgpool', 23.85, 1.27608963749808e-06, 0.5)"
"('conv1', 21.894000000000002, 7.016050371748863e-08, 0)","('bn1', 26.502000000000002, 2.9027846719072834e-07, 0)","('layer1.0.conv1', 22.256, 1.8271243175149728e-08, 0)","('layer1.0.bn1', 28.99, 2.960741662536748e-07, 0.5)","('layer1.0.conv2', 25.66, 5.351909532510035e-09, 0.5)","('layer1.0.bn2', 26.319999999999997, 3.1359315263398456e-07, 0)","('layer2.0.conv1', 25.390000000000004, 4.825998642627381e-09, 0)","('layer2.0.bn1', 29.584000000000007, 3.192306635944988e-07, 0)","('layer2.0.conv2', 26.412000000000006, 2.310297843905574e-09, 0)","('layer2.0.bn2', 29.711999999999996, 6.513042502570897e-07, 0)","('layer3.0.conv1', 25.837999999999997, 3.597165331711948e-09, 0)","('layer3.0.bn1', 29.092, 6.740936044370755e-07, 0)","('layer3.0.conv2', 25.508000000000003, 1.9682734873640574e-09, 0)","('layer3.0.bn2', 30.324, 5.115523188167572e-07, 0)","('layer4.0.conv1', 24.854, 2.682749849191169e-09, 0)","('layer4.0.bn1', 30.454, 1.4607844413694695e-07, 0)","('layer4.0.conv2', 15.194, 4.751516671831269e-09, 0)","('layer4.0.bn2', 22.907999999999994, 9.014441141815041e-07, 0)","('avgpool', 19.352, 1.2581420750517282e-06, 0)"
"('conv1', 22.823999999999995, 1.0615255418815652e-07, 0)","('bn1', 26.314000000000004, 2.943375678743905e-07, 0)","('layer1.0.conv1', 22.461999999999996, 1.4990948170634514e-08, 0)","('layer1.0.bn1', 29.098000000000006, 2.780071540473728e-07, 0)","('layer1.0.conv2', 25.934, 4.946579943680262e-09, 0)","('layer1.0.bn2', 27.01599999999999, 2.8433077906083785e-07, 0)","('layer2.0.conv1', 25.561999999999998, 1.1968768970837116e-08, 0)","('layer2.0.bn1', 29.334000000000007, 3.253314674700959e-07, 0)","('layer2.0.conv2', 25.670000000000005, 5.741106636378389e-09, 0)","('layer2.0.bn2', 29.712000000000003, 6.513042502570897e-07, 0)","('layer3.0.conv1', 25.102000000000004, 2.5297792677065427e-09, 0)","('layer3.0.bn1', 29.337999999999997, 6.740936044370755e-07, 0)","('layer3.0.conv2', 25.28, 9.640523203415786e-10, 0)","('layer3.0.bn2', 30.485999999999994, 5.136864366748341e-07, 0)","('layer4.0.conv1', 26.566000000000003, 2.443391893029911e-09, 0)","('layer4.0.bn1', 29.882, 1.3491816834721248e-07, 0)","('layer4.0.conv2', 26.794, 7.0598332288227525e-09, 0)","('layer4.0.bn2', 27.376, 8.748744742959388e-07, 0)","('avgpool', 24.939999999999994, 1.383775012176193e-06, 0)"
