layer,21.574,4.870357746403898e-08,0
layer,27.86799999999999,4.1028167034965013e-07,0
layer,24.285999999999998,1.3724457810985772e-08,0
layer,28.47600000000001,3.440796780309029e-07,0
layer,26.16,3.875166691341289e-09,0
layer,26.136,2.9339580743835544e-07,0
layer,26.131999999999998,5.498175543471004e-09,0
layer,29.700000000000006,3.747898726724088e-07,0
layer,24.988,8.21914702473805e-09,0
layer,29.769999999999992,4.197227177093738e-07,0
layer,24.720000000000006,4.0553575234298466e-09,0
layer,29.548000000000005,2.0453394363721598e-07,0
layer,25.668,4.898641581030461e-09,0
layer,29.990000000000002,3.840577495793696e-07,0
layer,27.003999999999994,2.8667061622854816e-09,0
layer,29.918000000000003,2.0220901872562538e-07,0
layer,17.342000000000006,1.8045424549200103e-09,0
layer,24.950000000000003,1.0319781623140443e-06,0
layer,24.628,1.169096421384893e-06,0
layer,21.32,4.8744214574981e-08,0
layer,27.293999999999997,4.199050148716197e-07,0
layer,22.843999999999998,1.538080077634732e-08,0
layer,28.964000000000002,3.392432264048693e-07,0
layer,25.174,7.253690397828902e-09,0
layer,26.311999999999994,2.718653306321358e-07,0
layer,25.519999999999996,9.799167702476553e-09,0
layer,29.648000000000003,3.7823640648275607e-07,0
layer,24.951999999999995,4.159306558085519e-09,0
layer,29.813999999999997,4.178124907077291e-07,0
layer,25.044000000000004,4.133785066187554e-09,0
layer,29.436000000000003,2.1084931859513742e-07,0
layer,24.31600000000001,3.3906712621046606e-09,0
layer,30.118000000000002,3.840577495793696e-07,0
layer,26.508000000000003,2.367324798478876e-09,0
layer,30.382,2.0574228831719666e-07,0
layer,18.862000000000002,1.901374129374744e-09,0
layer,25.291999999999998,1.0201830477628392e-06,0
layer,25.058,1.1349886092866656e-06,0
layer,20.462000000000007,1.0965924387710402e-07,0
layer,27.605999999999995,4.1749917874112726e-07,0
layer,22.956,1.372445781098577e-08,0
layer,28.76400000000001,3.368250005918525e-07,0
layer,26.364,4.422487531792284e-09,0
layer,26.637999999999995,2.7724794983369064e-07,0
layer,25.366,1.1449605701636756e-08,0
layer,29.802000000000003,3.678968050517141e-07,0
layer,25.375999999999998,4.059840466652531e-09,0
layer,29.686,4.2736362571595243e-07,0
layer,25.023999999999997,4.5999932370250444e-09,0
layer,29.522000000000002,2.0348138114422906e-07,0
layer,25.972,1.3820547972954938e-09,0
layer,30.038000000000004,3.840577495793696e-07,0
layer,27.082,1.5214891551750047e-09,0
layer,29.944,2.1045331443929173e-07,0
layer,19.792,3.2275470621243584e-09,0
layer,25.564000000000004,1.0201830477628392e-06,0
layer,25.248,1.2032042334831205e-06,0
layer,21.194000000000003,6.341421162505867e-08,0
layer,27.241999999999997,4.199050148716197e-07,0
layer,22.987999999999996,1.674562737980523e-08,0
layer,28.546000000000003,3.4166145221788607e-07,0
layer,24.802000000000003,6.287432617773447e-09,0
layer,26.277999999999995,2.745566402329132e-07,0
layer,25.43,7.98614924369758e-09,0
layer,29.648000000000003,3.7823640648275607e-07,0
layer,24.875999999999998,2.6368663830908197e-09,0
layer,29.842,4.1781249070772905e-07,0.5
layer,24.638,4.5999932370250444e-09,0
layer,29.340000000000007,2.0874419360916361e-07,0
layer,24.928,4.876022026246573e-09,0
layer,30.118000000000006,3.824688168606372e-07,0
layer,27.45,1.2778884899034896e-09,0
layer,30.674,2.1280882750033926e-07,0
layer,21.681999999999995,4.280065262719289e-09,0
layer,25.878000000000007,1.0142854904872363e-06,0
layer,26.134,1.1946772804585637e-06,0
layer,20.522000000000006,7.918141067057149e-08,0
layer,27.144,4.2231085100211207e-07,0
layer,23.614000000000004,2.3662515603155048e-08,0
layer,28.362000000000005,3.3198854896581907e-07,0
layer,25.540000000000003,5.773897014387329e-09,0
layer,25.975999999999992,2.7455664023291313e-07,0.5
layer,24.924,6.104157256595498e-09,0
layer,29.648000000000003,3.7823640648275607e-07,0.5
layer,24.694000000000003,9.234107141401185e-09,0
layer,29.803999999999995,4.1781249070772905e-07,0
layer,24.05,2.6545544680629965e-09,0
layer,29.410000000000004,2.0663906862318978e-07,0
layer,25.85,4.122036866783672e-09,0
layer,30.068000000000005,3.824688168606372e-07,0
layer,28.217999999999993,4.050876062910902e-09,0
layer,29.408,1.974979926035303e-07,0
layer,19.129999999999995,3.229652098525547e-09,0.5
layer,25.73,9.730025895580183e-07,0.5
layer,25.343999999999998,1.1520425153357792e-06,0.5
layer,20.35000000000001,1.1981852161261486e-07,0
layer,27.351999999999997,4.150933426106349e-07,0
layer,22.322000000000003,1.8401970345166772e-08,0
layer,28.748000000000008,3.344067747788358e-07,0.5
layer,26.142000000000003,2.2095545040428972e-09,0
layer,26.374,2.6379140182980335e-07,0
layer,25.883999999999997,5.182867985422492e-09,0
layer,29.648000000000003,3.7823640648275607e-07,0
